id_match,names,home_away,managers,formations,attendance,date,stadium,championship,edition,country,score,goals,goals_past,total_shots,woodwork,shots_on_target,shots_off_target,blocked_shots,total_possession,touches,total_passes,accurate_passes,pass_success,key_passes,dribbles_attempted,dibles,dribbles_past,dribbles_success,aerials_won,aerial_success,offensive_aerials,defensive_aerials,tackles,tackle_success,tackles_attempted,was_dribbled,clearances,interceptions,corners,corner_accuracy,dispossessed,errors,fouls,offsides,start_minutes,end_minutes
15,America MG,1,Manager:Luiz Carlos Cirne Lima de Lorenzi,4-1-4-1,stadium_clmn_attend:0,13-Jun-21,stadium_clmn_venue: Estadio do Maracanã,Campeonato Brasileiro,2021,Brazil,2 - 0,0,2,9,0,1,5,3,35.5,551,366,282,77,8,19,16,17,84,4,20,8,12,21,55,38,17,14,15,2,100,9,1,18,1,0,90
150,Flamengo,0,Manager:Renato Portaluppi,4-4-2,stadium_clmn_attend:0,15-Ago-21,stadium_clmn_venue: Estádio Raulino de Oliveira,Campeonato Brasileiro,2021,Brazil,2 - 0,2,0,17,0,9,7,1,64.2,824,637,559,88,15,20,14,12,70,6,43,8,6,17,59,29,12,11,13,6,50,13,0,14,2,0,90
150,Sport Recife,1,Manager:Umberto Louzer,4-2-3-1,stadium_clmn_attend:0,15-Ago-21,stadium_clmn_venue: Estádio Raulino de Oliveira,Campeonato Brasileiro,2021,Brazil,2 - 0,0,2,4,0,2,1,1,35.8,540,348,268,77,3,20,12,14,60,8,57,6,8,19,58,33,14,14,18,2,0,9,0,11,0,0,90
151,Athletico Paranaense,0,Manager:António José Cardoso de Oliveira,4-2-3-1,stadium_clmn_attend:0, 07-Ago-21,stadium_clmn_venue: Arena da Baixada,Campeonato Brasileiro,2021,Brazil,1 - 2,1,2,15,0,6,7,2,51.1,620,427,342,80,11,12,7,11,58,16,57,17,11,13,54,24,11,12,14,8,13,11,0,12,1,0,90
151,Sao Paulo,1,Manager:Hernan Crespo,4-2-3-1,stadium_clmn_attend:0, 07-Ago-21,stadium_clmn_venue: Arena da Baixada,Campeonato Brasileiro,2021,Brazil,1 - 2,2,1,11,0,4,5,2,48.9,617,419,339,81,8,12,11,7,92,12,43,11,17,16,70,23,7,26,10,2,100,12,0,16,2,0,90
152,Sport Recife,0,Manager:Umberto Louzer,4-2-3-1,stadium_clmn_attend:0,06-Ago-21,stadium_clmn_venue: Ilha do Retiro,Campeonato Brasileiro,2021,Brazil,0 - 0,0,0,17,1,7,8,2,38.4,500,274,201,73,11,21,11,6,52,13,48,14,13,24,80,30,6,33,6,9,44,6,0,17,0,0,90
152,Red Bull Bragantino,1,Manager:Mauricio Barbieri,4-1-4-1,stadium_clmn_attend:0,06-Ago-21,stadium_clmn_venue: Ilha do Retiro,Campeonato Brasileiro,2021,Brazil,0 - 0,0,0,13,1,4,4,5,61.6,665,451,385,85,10,16,6,11,38,14,52,13,14,16,59,27,11,20,9,8,38,14,0,14,1,0,90
153,Ceara,0,Manager:Augusto Sérgio Ferreira,4-2-3-1,stadium_clmn_attend:0,08-Ago-21,stadium_clmn_venue: Castelão,Campeonato Brasileiro,2021,Brazil,0 - 0,0,0,19,0,5,6,8,41.2,540,350,279,80,15,15,7,11,47,26,65,18,22,15,58,26,11,12,19,6,67,12,0,18,1,0,90
153,Atletico GO,1,Manager:Eduardo de Souza Barroca,4-2-3-1,stadium_clmn_attend:0,08-Ago-21,stadium_clmn_venue: Castelão,Campeonato Brasileiro,2021,Brazil,0 - 0,0,0,7,0,2,3,2,58.8,702,516,425,82,5,17,11,7,65,14,35,22,18,20,74,27,7,12,14,3,33,9,1,15,0,0,90
154,Gremio,0,Manager:Luiz Felipe Scolari,4-2-3-1,stadium_clmn_attend:0, 10-Ago-21,stadium_clmn_venue: Grêmio Arena,Campeonato Brasileiro,2021,Brazil,2 - 1,2,1,20,1,3,9,8,53.7,741,547,450,82,13,18,10,6,56,16,57,15,13,13,68,19,6,15,9,9,44,12,0,14,2,0,90
154,Chapecoense AF,1,Manager:Luís Carlos de Oliveira Preto,4-4-2,stadium_clmn_attend:0, 10-Ago-21,stadium_clmn_venue: Grêmio Arena,Campeonato Brasileiro,2021,Brazil,2 - 1,1,2,6,1,2,1,3,46.3,678,474,385,81,4,14,6,10,43,12,43,13,15,20,67,30,10,20,20,3,0,5,0,10,0,0,90
155,Atletico MG,0,Manager:Alexi Stival Beludo,4-2-3-1,stadium_clmn_attend:0, 14-Ago-21,stadium_clmn_venue: Estadio Mineirão,Campeonato Brasileiro,2021,Brazil,2 - 0,2,0,15,0,6,5,4,67.0,847,658,590,90,13,29,22,8,76,8,50,9,7,19,70,27,8,13,11,11,82,10,0,14,1,0,90
155,Palmeiras,1,Manager:Abel Ferreira,4-2-3-1,stadium_clmn_attend:0, 14-Ago-21,stadium_clmn_venue: Estadio Mineirão,Campeonato Brasileiro,2021,Brazil,2 - 0,0,2,1,0,1,0,0,33.0,503,322,260,81,1,20,8,22,40,8,50,7,9,17,44,39,22,22,14,2,0,7,0,14,1,0,90
156,Internacional,0,Manager:Diego Aguirre,4-4-2,stadium_clmn_attend:0, 16-Ago-21,stadium_clmn_venue: Estadio Beira-Rio,Campeonato Brasileiro,2021,Brazil,4 - 2,4,2,17,0,7,6,4,35.8,534,347,289,83,13,17,13,6,76,13,45,17,12,15,71,21,6,20,12,5,40,11,0,14,2,0,90
156,Fluminense,1,Manager:Roger Machado Marques,4-3-1-2,stadium_clmn_attend:0, 16-Ago-21,stadium_clmn_venue: Estadio Beira-Rio,Campeonato Brasileiro,2021,Brazil,4 - 2,2,4,10,0,5,1,4,64.2,807,622,555,89,9,12,6,13,50,16,55,12,17,15,54,28,13,13,5,8,38,9,0,8,0,0,90
157,America MG,0,Manager:Vágner Mancini,4-2-3-1,stadium_clmn_attend:0, 24-Ago-21,stadium_clmn_venue: Estádio Raimundo Sampaio (Independência),Campeonato Brasileiro,2021,Brazil,0 - 2,0,2,14,0,3,5,6,50.2,662,440,357,81,13,22,14,17,64,5,28,12,6,10,37,27,17,12,7,9,44,17,0,14,2,0,90
157,Red Bull Bragantino,1,Manager:Mauricio Barbieri,4-2-3-1,stadium_clmn_attend:0, 24-Ago-21,stadium_clmn_venue: Estádio Raimundo Sampaio (Independência),Campeonato Brasileiro,2021,Brazil,0 - 2,2,0,10,0,3,3,4,49.8,659,449,356,79,6,21,17,14,81,13,72,6,12,25,64,39,14,33,16,0,0,6,0,15,2,0,90
158,Santos FC,0,Manager:Fernando Diniz Silva,4-2-3-1,stadium_clmn_attend:0,22-Ago-21,stadium_clmn_venue: Estádio Vila Belmiro (Urbano Caldeira),Campeonato Brasileiro,2021,Brazil,2 - 2,2,2,10,0,4,4,2,51.2,641,434,352,81,9,25,18,4,72,23,55,21,21,15,79,19,4,20,21,4,25,4,0,19,2,0,90
158,Internacional,1,Manager:Diego Aguirre,4-4-2,stadium_clmn_attend:0,22-Ago-21,stadium_clmn_venue: Estádio Vila Belmiro (Urbano Caldeira),Campeonato Brasileiro,2021,Brazil,2 - 2,2,2,13,0,4,6,3,48.8,599,406,316,78,11,8,4,18,50,19,45,21,21,11,38,29,18,19,9,4,50,11,1,14,1,0,90
159,Palmeiras,0,Manager:Abel Ferreira,4-2-3-1,stadium_clmn_attend:0,22-Ago-21,stadium_clmn_venue: Allianz Parque,Campeonato Brasileiro,2021,Brazil,0 - 2,0,2,31,0,7,12,12,65.5,759,544,470,86,24,25,20,12,80,22,56,17,22,15,56,27,12,4,5,13,46,11,0,8,4,0,90
159,Cuiaba,1,Manager:Jorge José de Amorim Campos Oliveira,4-4-2,stadium_clmn_attend:0,22-Ago-21,stadium_clmn_venue: Allianz Parque,Campeonato Brasileiro,2021,Brazil,0 - 2,2,0,9,0,4,5,0,34.5,519,306,225,74,8,14,12,20,86,17,44,22,17,16,44,36,20,45,11,3,67,13,0,14,3,0,90
16,Atletico GO,0,Manager:Eduardo de Souza Barroca,4-2-3-1,stadium_clmn_attend:0, 05-Jun-21,stadium_clmn_venue: Estádio Antônio Accioly,Campeonato Brasileiro,2021,Brazil,2 - 0,2,0,9,0,4,2,3,38.0,464,291,218,75,7,7,5,15,71,10,53,10,9,9,38,24,15,26,3,3,33,7,0,16,1,0,90
16,Sao Paulo,1,Manager:Hernan Crespo,3-5-2,stadium_clmn_attend:0, 05-Jun-21,stadium_clmn_venue: Estádio Antônio Accioly,Campeonato Brasileiro,2021,Brazil,2 - 0,0,2,14,0,3,6,5,62.0,656,459,392,85,10,18,15,5,83,9,47,9,10,9,64,14,5,10,9,12,42,6,0,14,1,0,90
160,Fluminense,0,Manager:Marco Aurélio de Oliveira,4-2-3-1,stadium_clmn_attend:0, 24-Ago-21,stadium_clmn_venue: São Januario,Campeonato Brasileiro,2021,Brazil,1 - 1,1,1,9,0,3,3,3,34.1,513,306,245,80,6,20,14,16,70,11,65,12,5,13,45,29,16,23,16,6,0,9,0,16,2,0,90
160,Atletico MG,1,Manager:Alexi Stival Beludo,4-2-3-1,stadium_clmn_attend:0, 24-Ago-21,stadium_clmn_venue: São Januario,Campeonato Brasileiro,2021,Brazil,1 - 1,1,1,19,2,7,7,5,65.9,807,602,528,88,16,20,16,14,80,6,35,5,12,15,52,29,14,9,17,6,50,9,0,16,1,0,90
161,Cuiaba,0,Manager:Jorge José de Amorim Campos Oliveira,4-4-2,stadium_clmn_attend:0,15-Ago-21,stadium_clmn_venue: Arena Pantanal,Campeonato Brasileiro,2021,Brazil,1 - 0,1,0,12,0,2,5,5,39.3,493,331,275,83,7,11,2,4,18,20,56,18,18,7,64,11,4,23,17,3,33,3,1,15,2,0,90
161,Athletico Paranaense,1,Manager:António José Cardoso de Oliveira,4-2-3-1,stadium_clmn_attend:0,15-Ago-21,stadium_clmn_venue: Arena Pantanal,Campeonato Brasileiro,2021,Brazil,1 - 0,0,1,9,0,1,5,3,60.7,653,499,435,87,4,6,4,2,67,16,44,18,18,12,86,14,2,4,7,5,20,5,0,20,1,0,90
162,Chapecoense AF,0,Manager:Luís Carlos de Oliveira Preto,4-3-3,stadium_clmn_attend:0, 17-Ago-21,stadium_clmn_venue: Arena Condá,Campeonato Brasileiro,2021,Brazil,1 - 1,1,1,10,0,5,5,0,41.5,474,300,205,68,10,8,3,16,38,23,59,25,14,19,54,35,16,26,16,3,33,3,0,10,1,0,90
162,America MG,1,Manager:Vágner Mancini,4-2-3-1,stadium_clmn_attend:0, 17-Ago-21,stadium_clmn_venue: Arena Condá,Campeonato Brasileiro,2021,Brazil,1 - 1,1,1,18,0,6,8,4,58.5,617,402,334,83,15,26,16,3,62,16,41,14,25,8,73,11,3,10,11,9,56,9,0,11,3,0,90
163,Red Bull Bragantino,0,Manager:Mauricio Barbieri,4-3-3,stadium_clmn_attend:0, 14-Ago-21,stadium_clmn_venue: Estádio Nabi Abi Chedid,Campeonato Brasileiro,2021,Brazil,1 - 2,1,2,5,0,1,3,1,53.8,636,456,372,82,4,17,12,12,71,11,42,15,11,16,57,28,12,13,10,2,50,7,2,14,1,0,90
163,Juventude,1,Manager:Marcos Vinícius dos Santos Gonçalves,4-2-3-1,stadium_clmn_attend:0, 14-Ago-21,stadium_clmn_venue: Estádio Nabi Abi Chedid,Campeonato Brasileiro,2021,Brazil,1 - 2,2,1,13,0,6,2,5,46.2,569,379,304,80,7,21,12,12,57,15,58,11,15,12,50,24,12,12,12,9,33,7,0,14,2,0,90
164,Bahia,0,Manager:Luis Eduardo Barros Cavalcanti,4-4-2,stadium_clmn_attend:0,15-Ago-21,stadium_clmn_venue: Estádio Roberto Santos (Pituaçu),Campeonato Brasileiro,2021,Brazil,1 - 2,1,2,16,0,8,7,1,53.8,705,489,412,84,9,22,10,11,45,21,64,18,15,28,72,39,11,5,13,4,100,13,2,18,3,0,90
164,Atletico GO,1,Manager:Eduardo de Souza Barroca,4-2-3-1,stadium_clmn_attend:0,15-Ago-21,stadium_clmn_venue: Estádio Roberto Santos (Pituaçu),Campeonato Brasileiro,2021,Brazil,1 - 2,2,1,12,0,3,5,4,46.2,649,433,354,82,9,26,11,10,42,12,36,15,18,25,71,35,10,17,16,6,83,13,0,11,1,0,90
