id_match,names,home_away,managers,formations,attendance,date,stadium,championship,edition,country,score,goals,goals_past,total_shots,woodwork,shots_on_target,shots_off_target,blocked_shots,total_possession,touches,total_passes,accurate_passes,pass_success,key_passes,dribbles_attempted,dibles,dribbles_past,dribbles_success,aerials_won,aerial_success,offensive_aerials,defensive_aerials,tackles,tackle_success,tackles_attempted,was_dribbled,clearances,interceptions,corners,corner_accuracy,dispossessed,errors,fouls,offsides,start_minutes,end_minutes
473,Arsenal,1,Manager:Mikel Arteta,4-4-1-1,"stadium_clmn_attend:32,209", 30-Okt-21,stadium_clmn_venue: King Power Stadium,Premier League,2021-2022,England,0 - 2,2,0,9,0,5,1,3,35.7,516,342,262,77,7,16,10,4,63,10,40,12,13,7,64,11,4,26,8,6,33,5,0,11,1,0,90
474,Liverpool,0,Manager:Jürgen Klopp,4-3-3,"stadium_clmn_attend:53,197", 30-Okt-21,stadium_clmn_venue: Anfield,Premier League,2021-2022,England,2 - 2,2,2,14,0,3,5,6,58.4,832,641,552,86,10,14,10,11,71,11,50,7,15,10,48,21,11,18,16,5,20,16,0,8,1,0,90
474,Brighton,1,Manager:Graham Potter,4-2-3-1,"stadium_clmn_attend:53,197", 30-Okt-21,stadium_clmn_venue: Anfield,Premier League,2021-2022,England,2 - 2,2,2,9,0,6,2,1,41.6,643,464,361,78,8,13,11,10,85,11,50,15,7,20,67,30,10,17,16,3,33,8,0,5,5,0,90
475,Man City,0,Manager:Josep Guardiola,4-3-3,"stadium_clmn_attend:53,014", 30-Okt-21,stadium_clmn_venue: Etihad Stadium,Premier League,2021-2022,England,0 - 2,0,2,14,0,3,4,7,67.6,842,654,562,86,11,18,9,6,50,13,48,14,13,16,73,22,6,4,6,7,29,12,1,11,2,0,90
475,Crystal Palace,1,Manager:Patrick Vieira,4-3-3,"stadium_clmn_attend:53,014", 30-Okt-21,stadium_clmn_venue: Etihad Stadium,Premier League,2021-2022,England,0 - 2,2,0,8,0,3,4,1,32.4,514,319,231,72,8,13,6,9,46,14,52,13,14,21,70,30,9,29,11,1,100,9,0,11,5,0,90
476,Newcastle,0,Manager:Graeme Jones,5-3-2,"stadium_clmn_attend:52,208", 30-Okt-21,stadium_clmn_venue: St. James' Park,Premier League,2021-2022,England,0 - 3,0,3,6,0,1,2,3,20.8,358,198,123,62,4,14,10,9,71,21,55,20,18,10,53,19,9,24,6,0,0,8,0,14,1,0,90
476,Chelsea,1,Manager:Thomas Tuchel,3-4-2-1,"stadium_clmn_attend:52,208", 30-Okt-21,stadium_clmn_venue: St. James' Park,Premier League,2021-2022,England,0 - 3,3,0,19,0,6,6,7,79.2,928,773,698,90,12,18,9,10,50,17,45,18,20,12,55,22,10,10,3,2,50,1,0,12,4,0,90
477,Norwich,0,Manager:Daniel Farke,4-4-2,"stadium_clmn_attend:26,913",31-Okt-21,stadium_clmn_venue: Carrow Road,Premier League,2021-2022,England,1 - 2,1,2,14,0,3,6,5,47.9,516,310,210,68,6,23,14,13,61,20,47,31,12,17,57,30,13,7,7,5,40,12,1,14,0,0,90
477,Leeds,1,Manager:Marcelo Bielsa,3-3-3-1,"stadium_clmn_attend:26,913",31-Okt-21,stadium_clmn_venue: Carrow Road,Premier League,2021-2022,England,1 - 2,2,1,13,0,6,2,5,52.1,554,345,252,73,12,22,13,14,59,23,53,12,31,21,60,35,14,20,7,0,0,8,0,23,0,0,90
478,Tottenham,0,Manager:Nuno Espírito Santo,4-2-3-1,"stadium_clmn_attend:60,356", 30-Okt-21,stadium_clmn_venue: Tottenham Hotspur Stadium,Premier League,2021-2022,England,0 - 3,0,3,9,0,0,6,3,58.2,758,570,486,85,5,31,19,8,61,17,57,18,12,19,70,27,8,6,10,10,20,5,0,12,4,0,90
478,Man Utd,1,Manager:Ole Gunnar Solskjær,3-5-2,"stadium_clmn_attend:60,356", 30-Okt-21,stadium_clmn_venue: Tottenham Hotspur Stadium,Premier League,2021-2022,England,0 - 3,3,0,10,0,4,2,4,41.8,610,421,339,81,9,12,8,19,67,13,43,12,18,17,47,36,19,27,7,2,0,15,0,14,1,0,90
479,Watford,0,Manager:Claudio Ranieri,4-4-1-1,"stadium_clmn_attend:20,869", 30-Okt-21,stadium_clmn_venue: Vicarage Road,Premier League,2021-2022,England,0 - 1,0,1,10,0,4,6,0,38.7,492,297,198,67,8,16,10,7,63,21,38,33,23,15,68,22,7,27,12,5,20,9,0,16,2,0,90
479,Southampton,1,Manager:Ralph Hasenhüttl,4-4-2,"stadium_clmn_attend:20,869", 30-Okt-21,stadium_clmn_venue: Vicarage Road,Premier League,2021-2022,England,0 - 1,1,0,12,0,1,6,5,61.3,674,482,364,76,11,14,7,10,50,35,63,23,33,15,60,25,10,25,12,8,50,8,0,6,0,0,90
480,Wolves,0,Manager:Bruno Lage,3-4-2-1,"stadium_clmn_attend:30,617", 01-Nov-21,stadium_clmn_venue: Molineux Stadium,Premier League,2021-2022,England,2 - 1,2,1,10,1,4,3,3,62.0,814,617,523,85,5,31,18,13,58,24,56,19,24,15,54,28,13,18,11,4,25,13,2,10,1,0,90
480,Everton,1,Manager:Rafael Benítez,4-4-2,"stadium_clmn_attend:30,617", 01-Nov-21,stadium_clmn_venue: Molineux Stadium,Premier League,2021-2022,England,2 - 1,1,2,14,0,5,5,4,38.0,573,373,280,75,10,18,13,18,72,19,44,24,19,26,59,44,18,13,13,3,33,10,1,8,2,0,90
481,Arsenal,0,Manager:Mikel Arteta,4-4-1-1,"stadium_clmn_attend:59,833",07-Nov-21,stadium_clmn_venue: Emirates Stadium,Premier League,2021-2022,England,1 - 0,1,0,14,0,6,5,3,60.7,705,488,409,84,8,24,15,8,63,18,67,9,18,22,73,30,8,22,7,4,50,6,2,6,3,0,90
481,Watford,1,Manager:Claudio Ranieri,4-1-4-1,"stadium_clmn_attend:59,833",07-Nov-21,stadium_clmn_venue: Emirates Stadium,Premier League,2021-2022,England,1 - 0,0,1,7,0,1,2,4,39.3,503,316,228,72,6,17,8,15,47,9,33,18,9,15,50,30,15,22,11,2,50,13,0,19,3,0,90
482,Brentford,0,Manager:Thomas Frank,3-5-2,"stadium_clmn_attend:16,837", 06-Nov-21,stadium_clmn_venue: Brentford Community Stadium,Premier League,2021-2022,England,1 - 2,1,2,19,0,7,5,7,64.5,774,559,435,78,15,15,10,10,67,35,60,45,13,19,66,29,10,10,3,6,67,11,0,12,2,0,90
482,Norwich,1,Manager:Daniel Farke,4-2-3-1,"stadium_clmn_attend:16,837", 06-Nov-21,stadium_clmn_venue: Brentford Community Stadium,Premier League,2021-2022,England,1 - 2,2,1,9,0,5,3,1,35.5,535,313,211,67,6,21,10,10,48,23,40,13,45,16,62,26,10,36,8,2,0,8,0,13,3,0,90
483,Brighton,0,Manager:Graham Potter,4-2-3-1,"stadium_clmn_attend:31,267", 06-Nov-21,stadium_clmn_venue: Amex Stadium,Premier League,2021-2022,England,1 - 1,1,1,14,0,5,6,3,65.7,825,654,591,90,12,8,1,4,13,11,55,8,12,15,79,19,4,23,6,2,50,16,0,16,1,0,90
483,Newcastle,1,Manager:Graeme Jones,5-4-1,"stadium_clmn_attend:31,267", 06-Nov-21,stadium_clmn_venue: Amex Stadium,Premier League,2021-2022,England,1 - 1,1,1,6,0,1,4,1,34.3,500,326,259,79,4,9,4,1,44,9,45,12,8,23,96,24,1,9,9,5,20,10,0,10,1,0,90
484,Chelsea,0,Manager:Thomas Tuchel,3-4-1-2,"stadium_clmn_attend:39,798", 06-Nov-21,stadium_clmn_venue: Stamford Bridge,Premier League,2021-2022,England,1 - 1,1,1,25,1,4,10,11,69.9,833,660,570,86,22,15,11,1,73,23,61,10,28,8,89,9,1,3,4,14,79,13,0,6,1,0,90
484,Burnley,1,Manager:Sean Dyche,4-4-2,"stadium_clmn_attend:39,798", 06-Nov-21,stadium_clmn_venue: Stamford Bridge,Premier League,2021-2022,England,1 - 1,1,1,5,0,2,2,1,30.1,436,285,197,69,5,3,1,11,33,15,39,28,10,17,61,28,11,25,15,2,50,6,0,9,4,0,90
485,Crystal Palace,0,Manager:Patrick Vieira,4-3-3,"stadium_clmn_attend:24,390", 06-Nov-21,stadium_clmn_venue: Selhurst Park,Premier League,2021-2022,England,2 - 0,2,0,13,0,6,5,2,59.7,772,547,459,84,11,20,14,9,70,16,59,9,18,28,76,37,9,12,13,4,75,26,0,14,1,0,90
485,Wolves,1,Manager:Bruno Lage,3-4-2-1,"stadium_clmn_attend:24,390", 06-Nov-21,stadium_clmn_venue: Selhurst Park,Premier League,2021-2022,England,2 - 0,0,2,4,0,2,2,0,40.3,570,360,268,74,2,22,9,14,41,11,41,18,9,32,70,46,14,11,6,6,17,15,0,13,1,0,90
486,Everton,0,Manager:Rafael Benítez,4-4-1-1,"stadium_clmn_attend:39,059",07-Nov-21,stadium_clmn_venue: Goodison Park,Premier League,2021-2022,England,0 - 0,0,0,12,0,2,4,6,44.8,627,428,346,81,8,22,13,11,59,5,21,16,8,22,67,33,11,13,15,4,25,8,0,13,1,0,90
486,Tottenham,1,Manager:Antonio Conte,3-4-2-1,"stadium_clmn_attend:39,059",07-Nov-21,stadium_clmn_venue: Goodison Park,Premier League,2021-2022,England,0 - 0,0,0,8,1,0,4,4,55.2,728,534,453,85,7,18,11,13,61,19,79,8,16,16,55,29,13,18,8,2,0,15,1,17,2,0,90
487,Leeds,0,Manager:Marcelo Bielsa,4-2-3-1,"stadium_clmn_attend:36,478",07-Nov-21,stadium_clmn_venue: Elland Road,Premier League,2021-2022,England,1 - 1,1,1,18,0,5,9,4,55.8,675,431,334,77,11,30,11,5,37,7,32,9,13,12,71,17,5,14,18,10,30,14,1,12,1,0,90
487,Leicester,1,Manager:Brendan Rodgers,4-3-3,"stadium_clmn_attend:36,478",07-Nov-21,stadium_clmn_venue: Elland Road,Premier League,2021-2022,England,1 - 1,1,1,9,0,3,6,0,44.2,554,356,253,71,5,12,5,11,42,15,68,13,9,33,75,44,11,32,9,5,20,5,0,5,2,0,90
488,Man Utd,0,Manager:Ole Gunnar Solskjær,3-5-2,"stadium_clmn_attend:73,086", 06-Nov-21,stadium_clmn_venue: Old Trafford,Premier League,2021-2022,England,0 - 2,0,2,5,0,1,3,1,32.6,547,400,326,82,3,10,4,11,40,9,47,10,9,18,62,29,11,22,6,1,0,6,1,9,4,0,90
488,Man City,1,Manager:Josep Guardiola,4-3-3,"stadium_clmn_attend:73,086", 06-Nov-21,stadium_clmn_venue: Old Trafford,Premier League,2021-2022,England,0 - 2,2,0,16,2,5,7,4,67.4,977,832,762,92,13,19,11,4,58,10,53,9,10,12,75,16,4,5,6,9,56,10,0,12,1,0,90
489,Southampton,0,Manager:Ralph Hasenhüttl,4-4-2,"stadium_clmn_attend:30,178",05-Nov-21,stadium_clmn_venue: St. Mary's Stadium,Premier League,2021-2022,England,1 - 0,1,0,9,0,3,4,2,56.4,648,431,347,81,7,19,12,9,63,20,45,18,26,14,61,23,9,26,14,10,40,15,0,12,0,0,90
489,Aston Villa,1,Manager:Dean Smith,4-2-3-1,"stadium_clmn_attend:30,178",05-Nov-21,stadium_clmn_venue: St. Mary's Stadium,Premier League,2021-2022,England,1 - 0,0,1,14,0,3,7,4,43.6,527,327,234,72,11,14,9,12,64,24,55,26,18,22,65,34,12,20,11,8,25,9,0,12,2,0,90
490,West Ham,0,Manager:David Moyes,4-2-3-1,"stadium_clmn_attend:59,909",07-Nov-21,stadium_clmn_venue: London Stadium,Premier League,2021-2022,England,3 - 2,3,2,7,1,3,2,2,30.9,478,299,211,71,6,12,9,10,75,17,47,21,15,8,44,18,10,35,14,3,67,3,0,11,2,0,90
490,Liverpool,1,Manager:Jürgen Klopp,4-3-3,"stadium_clmn_attend:59,909",07-Nov-21,stadium_clmn_venue: London Stadium,Premier League,2021-2022,England,3 - 2,2,3,16,0,5,5,6,69.1,859,683,590,86,13,15,10,9,67,19,53,15,21,6,40,15,9,13,12,2,0,3,0,6,0,0,90
491,Aston Villa,0,Manager:Steven Gerrard,4-3-3,"stadium_clmn_attend:41,925", 20-Nov-21,stadium_clmn_venue: Villa Park,Premier League,2021-2022,England,2 - 0,2,0,9,0,5,1,3,37.0,535,352,290,82,6,14,8,17,57,9,36,10,15,16,48,33,17,15,9,5,60,10,0,7,1,0,90
491,Brighton,1,Manager:Graham Potter,3-5-2,"stadium_clmn_attend:41,925", 20-Nov-21,stadium_clmn_venue: Villa Park,Premier League,2021-2022,England,2 - 0,0,2,6,0,2,0,4,63.0,786,608,543,89,4,27,17,8,63,16,64,15,10,16,67,24,8,21,3,7,14,6,0,13,0,0,90
492,Burnley,0,Manager:Sean Dyche,4-4-2,"stadium_clmn_attend:18,028", 20-Nov-21,stadium_clmn_venue: Turf Moor,Premier League,2021-2022,England,3 - 3,3,3,15,0,9,4,2,39.5,488,311,213,68,9,9,5,6,56,31,66,28,19,15,71,21,6,16,6,3,33,2,1,14,1,0,90
492,Crystal Palace,1,Manager:Patrick Vieira,4-3-3,"stadium_clmn_attend:18,028", 20-Nov-21,stadium_clmn_venue: Turf Moor,Premier League,2021-2022,England,3 - 3,3,3,18,0,8,6,4,60.5,676,488,392,80,14,14,6,5,43,16,34,19,28,6,55,11,5,26,3,6,67,7,0,15,0,0,90
493,Leicester,0,Manager:Brendan Rodgers,3-4-3,"stadium_clmn_attend:32,192", 20-Nov-21,stadium_clmn_venue: King Power Stadium,Premier League,2021-2022,England,0 - 3,0,3,4,0,3,1,0,38.3,553,374,274,73,3,16,8,13,50,8,38,10,11,20,61,33,13,11,13,3,33,7,0,15,3,0,90
493,Chelsea,1,Manager:Thomas Tuchel,3-4-2-1,"stadium_clmn_attend:32,192", 20-Nov-21,stadium_clmn_venue: King Power Stadium,Premier League,2021-2022,England,0 - 3,3,0,16,1,7,7,2,61.7,803,607,516,85,12,20,13,8,65,13,62,11,10,15,65,23,8,10,4,5,20,13,0,8,4,0,90
494,Liverpool,0,Manager:Jürgen Klopp,4-3-3,"stadium_clmn_attend:53,092", 20-Nov-21,stadium_clmn_venue: Anfield,Premier League,2021-2022,England,4 - 0,4,0,19,0,9,3,7,62.5,808,639,565,88,13,24,9,9,38,11,50,9,13,14,61,23,9,9,4,6,17,3,0,15,2,0,90
494,Arsenal,1,Manager:Mikel Arteta,4-4-1-1,"stadium_clmn_attend:53,092", 20-Nov-21,stadium_clmn_venue: Anfield,Premier League,2021-2022,England,4 - 0,0,4,5,0,3,0,2,37.5,556,384,311,81,5,15,9,9,60,11,50,13,9,18,67,27,9,18,8,1,0,8,3,12,8,0,90
495,Man City,0,Manager:Josep Guardiola,4-3-3,"stadium_clmn_attend:52,571",21-Nov-21,stadium_clmn_venue: Etihad Stadium,Premier League,2021-2022,England,3 - 0,3,0,17,1,7,6,4,77.3,1035,861,807,94,12,15,8,10,53,15,75,7,13,15,60,25,10,7,8,7,29,11,0,5,0,0,90
495,Everton,1,Manager:Rafael Benítez,4-4-1-1,"stadium_clmn_attend:52,571",21-Nov-21,stadium_clmn_venue: Etihad Stadium,Premier League,2021-2022,England,3 - 0,0,3,4,0,1,0,3,22.7,401,247,172,70,2,18,10,8,56,5,25,13,7,18,69,26,8,17,6,1,0,7,1,7,2,0,90
496,Newcastle,0,Manager:Eddie Howe,3-4-3,"stadium_clmn_attend:52,131", 20-Nov-21,stadium_clmn_venue: St. James' Park,Premier League,2021-2022,England,3 - 3,3,3,23,0,9,9,5,52.2,582,354,256,72,20,24,12,2,50,26,63,25,16,13,87,15,2,18,10,8,50,9,1,13,0,0,90
496,Brentford,1,Manager:Thomas Frank,3-5-2,"stadium_clmn_attend:52,131", 20-Nov-21,stadium_clmn_venue: St. James' Park,Premier League,2021-2022,England,3 - 3,3,3,10,0,4,4,2,47.8,542,335,226,67,7,8,2,12,25,15,37,16,25,21,64,33,12,35,7,2,0,7,0,11,2,0,90
497,Norwich,0,Manager:Dean Smith,4-3-3,"stadium_clmn_attend:26,885", 20-Nov-21,stadium_clmn_venue: Carrow Road,Premier League,2021-2022,England,2 - 1,2,1,8,0,4,2,2,37.0,507,333,225,68,7,8,4,19,50,23,49,31,16,16,46,35,19,24,13,5,40,6,1,8,0,0,90
497,Southampton,1,Manager:Ralph Hasenhüttl,4-4-2,"stadium_clmn_attend:26,885", 20-Nov-21,stadium_clmn_venue: Carrow Road,Premier League,2021-2022,England,2 - 1,1,2,17,0,5,4,8,63.0,772,568,471,83,13,27,19,4,70,24,51,16,31,10,71,14,4,14,14,7,43,8,0,9,1,0,90
498,Tottenham,0,Manager:Antonio Conte,3-4-2-1,"stadium_clmn_attend:58,989",21-Nov-21,stadium_clmn_venue: Tottenham Hotspur Stadium,Premier League,2021-2022,England,2 - 1,2,1,13,0,4,3,6,43.2,615,392,314,80,7,28,12,13,43,21,64,18,15,18,58,31,13,22,13,4,0,4,0,11,4,0,90
498,Leeds,1,Manager:Marcelo Bielsa,3-3-3-1,"stadium_clmn_attend:58,989",21-Nov-21,stadium_clmn_venue: Tottenham Hotspur Stadium,Premier League,2021-2022,England,2 - 1,1,2,18,0,7,7,4,56.8,738,521,430,83,12,24,13,12,54,12,36,15,18,20,63,32,12,19,14,8,63,7,0,12,1,0,90
499,Watford,0,Manager:Claudio Ranieri,4-1-4-1,"stadium_clmn_attend:21,087", 20-Nov-21,stadium_clmn_venue: Vicarage Road,Premier League,2021-2022,England,4 - 1,4,1,20,0,7,6,7,38.7,505,335,224,67,13,11,4,11,36,15,43,26,9,22,67,33,11,13,12,9,67,6,0,7,1,0,90
499,Man Utd,1,Manager:Ole Gunnar Solskjær,4-2-3-1,"stadium_clmn_attend:21,087", 20-Nov-21,stadium_clmn_venue: Vicarage Road,Premier League,2021-2022,England,4 - 1,1,4,9,0,3,5,1,61.3,727,553,442,80,8,20,11,4,55,20,57,9,26,13,76,17,4,18,7,3,0,13,2,5,4,0,90
500,Wolves,0,Manager:Bruno Lage,3-4-2-1,"stadium_clmn_attend:30,667", 20-Nov-21,stadium_clmn_venue: Molineux Stadium,Premier League,2021-2022,England,1 - 0,1,0,15,0,5,7,3,52.4,708,530,452,85,12,21,14,9,67,11,50,8,14,17,65,26,9,20,14,7,29,5,0,6,0,0,90
500,West Ham,1,Manager:David Moyes,4-2-3-1,"stadium_clmn_attend:30,667", 20-Nov-21,stadium_clmn_venue: Molineux Stadium,Premier League,2021-2022,England,1 - 0,0,1,8,0,3,3,2,47.6,658,482,416,86,5,21,9,14,43,11,50,14,8,12,46,26,14,22,12,3,33,5,0,9,1,0,90
501,Arsenal,0,Manager:Mikel Arteta,4-4-1-1,"stadium_clmn_attend:59,886", 27-Nov-21,stadium_clmn_venue: Emirates Stadium,Premier League,2021-2022,England,2 - 0,2,0,24,1,6,12,6,65.6,812,646,563,87,19,20,15,9,75,12,71,7,10,14,61,23,9,12,3,4,25,8,0,6,0,0,90
501,Newcastle,1,Manager:Eddie Howe,4-4-2,"stadium_clmn_attend:59,886", 27-Nov-21,stadium_clmn_venue: Emirates Stadium,Premier League,2021-2022,England,2 - 0,0,2,9,0,5,2,2,34.4,495,328,262,80,5,16,9,15,56,5,29,10,7,13,46,28,15,20,11,4,50,7,0,12,3,0,90
502,Brentford,0,Manager:Thomas Frank,3-5-2,"stadium_clmn_attend:16,957",28-Nov-21,stadium_clmn_venue: Brentford Community Stadium,Premier League,2021-2022,England,1 - 0,1,0,6,0,4,2,0,39.7,560,359,244,68,3,27,16,13,59,12,32,20,17,19,59,32,13,18,11,3,33,8,0,8,0,0,90
502,Everton,1,Manager:Rafael Benítez,4-4-1-1,"stadium_clmn_attend:16,957",28-Nov-21,stadium_clmn_venue: Brentford Community Stadium,Premier League,2021-2022,England,1 - 0,0,1,14,0,5,4,5,60.3,751,536,445,83,10,24,13,16,54,25,68,17,20,19,54,35,16,26,7,3,33,8,0,11,3,0,90
503,Brighton,0,Manager:Graham Potter,4-2-3-1,"stadium_clmn_attend:31,166", 27-Nov-21,stadium_clmn_venue: Amex Stadium,Premier League,2021-2022,England,0 - 0,0,0,20,2,4,14,2,56.5,710,496,387,78,15,31,16,7,52,17,55,20,11,11,61,18,7,13,11,6,17,13,2,12,2,0,90
503,Leeds,1,Manager:Marcelo Bielsa,4-2-3-1,"stadium_clmn_attend:31,166", 27-Nov-21,stadium_clmn_venue: Amex Stadium,Premier League,2021-2022,England,0 - 0,0,0,11,0,4,5,2,43.5,582,379,266,70,8,12,7,16,58,14,45,11,20,28,64,44,16,18,15,1,0,6,1,14,1,0,90
504,Burnley,0,Manager:Sean Dyche,4-4-2,"stadium_clmn_attend:19,488", 23-Feb-22,stadium_clmn_venue: Turf Moor,Premier League,2021-2022,England,1 - 0,1,0,15,0,4,6,5,34.1,551,326,259,79,13,23,15,13,65,17,49,20,15,11,46,24,13,35,24,3,33,7,0,8,3,0,90
504,Tottenham,1,Manager:Antonio Conte,3-4-2-1,"stadium_clmn_attend:19,488", 23-Feb-22,stadium_clmn_venue: Turf Moor,Premier League,2021-2022,England,1 - 0,0,1,12,1,2,7,3,65.9,835,639,543,85,12,17,13,15,76,18,51,15,20,15,50,30,15,15,5,7,100,7,0,8,2,0,90
505,Chelsea,0,Manager:Thomas Tuchel,3-4-2-1,"stadium_clmn_attend:40,041",28-Nov-21,stadium_clmn_venue: Stamford Bridge,Premier League,2021-2022,England,1 - 1,1,1,24,0,6,10,8,65.7,799,586,505,86,13,19,8,9,42,11,50,12,10,16,64,25,9,6,12,15,33,10,2,13,2,0,90
505,Man Utd,1,Manager:Michael Carrick,4-3-1-2,"stadium_clmn_attend:40,041",28-Nov-21,stadium_clmn_venue: Stamford Bridge,Premier League,2021-2022,England,1 - 1,1,1,3,0,2,1,0,34.3,517,318,236,74,1,19,9,8,47,11,50,10,12,21,72,29,8,38,9,2,0,6,1,14,1,0,90
506,Crystal Palace,0,Manager:Patrick Vieira,4-2-3-1,"stadium_clmn_attend:25,203", 27-Nov-21,stadium_clmn_venue: Selhurst Park,Premier League,2021-2022,England,1 - 2,1,2,8,0,3,4,1,63.3,770,577,501,87,7,20,8,8,40,13,52,12,13,20,71,28,8,6,9,7,43,12,0,12,1,0,90
506,Aston Villa,1,Manager:Steven Gerrard,4-3-3,"stadium_clmn_attend:25,203", 27-Nov-21,stadium_clmn_venue: Selhurst Park,Premier League,2021-2022,England,1 - 2,2,1,10,0,3,5,2,36.7,534,340,270,79,7,9,8,8,89,12,48,13,12,24,75,32,8,25,6,3,33,19,0,10,0,0,90
507,Leicester,0,Manager:Brendan Rodgers,4-2-3-1,"stadium_clmn_attend:32,020",28-Nov-21,stadium_clmn_venue: King Power Stadium,Premier League,2021-2022,England,4 - 2,4,2,18,0,8,4,6,56.7,623,410,285,70,16,13,10,9,77,30,57,20,33,22,71,31,9,17,11,8,50,11,1,5,5,0,90
507,Watford,1,Manager:Claudio Ranieri,4-1-4-1,"stadium_clmn_attend:32,020",28-Nov-21,stadium_clmn_venue: King Power Stadium,Premier League,2021-2022,England,4 - 2,2,4,17,0,5,8,4,43.3,496,303,185,61,12,15,9,10,60,23,43,33,20,14,58,24,10,12,13,6,17,16,1,20,2,0,90
508,Liverpool,0,Manager:Jürgen Klopp,4-3-3,"stadium_clmn_attend:53,040", 27-Nov-21,stadium_clmn_venue: Anfield,Premier League,2021-2022,England,4 - 0,4,0,20,0,6,9,5,64.5,816,613,492,80,16,16,8,7,50,14,41,10,24,13,65,20,7,24,6,5,40,8,0,7,2,0,90
508,Southampton,1,Manager:Ralph Hasenhüttl,3-4-3,"stadium_clmn_attend:53,040", 27-Nov-21,stadium_clmn_venue: Anfield,Premier League,2021-2022,England,4 - 0,0,4,7,0,3,1,3,35.5,523,338,231,68,4,18,7,8,39,20,59,24,10,16,67,24,8,30,13,7,14,2,0,14,2,0,90
509,Man City,0,Manager:Josep Guardiola,4-3-3,"stadium_clmn_attend:53,245",28-Nov-21,stadium_clmn_venue: Etihad Stadium,Premier League,2021-2022,England,2 - 1,2,1,19,2,9,6,4,68.5,895,728,658,90,15,15,6,11,40,11,46,16,8,15,58,26,11,11,5,8,50,7,0,7,4,0,90
509,West Ham,1,Manager:David Moyes,4-2-3-1,"stadium_clmn_attend:53,245",28-Nov-21,stadium_clmn_venue: Etihad Stadium,Premier League,2021-2022,England,2 - 1,1,2,5,0,3,1,1,31.5,494,330,260,79,3,17,11,6,65,13,54,8,16,16,73,22,6,18,11,4,25,9,0,6,4,0,90
510,Norwich,0,Manager:Dean Smith,4-1-4-1,"stadium_clmn_attend:26,911", 27-Nov-21,stadium_clmn_venue: Carrow Road,Premier League,2021-2022,England,0 - 0,0,0,14,0,4,7,3,43.1,632,443,372,84,11,24,11,9,46,8,42,10,9,23,72,32,9,13,8,4,25,8,1,11,1,0,90
510,Wolves,1,Manager:Bruno Lage,3-4-3,"stadium_clmn_attend:26,911", 27-Nov-21,stadium_clmn_venue: Carrow Road,Premier League,2021-2022,England,0 - 0,0,0,5,0,2,3,0,56.9,779,601,515,86,3,20,9,11,45,11,58,9,10,21,66,32,11,15,10,3,33,12,0,10,0,0,90
511,Aston Villa,0,Manager:Steven Gerrard,4-3-3,"stadium_clmn_attend:41,400", 01-Des-21,stadium_clmn_venue: Villa Park,Premier League,2021-2022,England,1 - 2,1,2,9,0,3,3,3,36.0,509,333,269,81,9,10,5,11,50,14,56,17,8,25,69,36,11,17,11,4,50,6,0,8,1,0,90
511,Man City,1,Manager:Josep Guardiola,4-2-3-1,"stadium_clmn_attend:41,400", 01-Des-21,stadium_clmn_venue: Villa Park,Premier League,2021-2022,England,1 - 2,2,1,17,0,7,5,5,64.0,769,611,547,90,12,22,11,5,50,11,44,8,17,11,69,16,5,13,9,11,55,14,0,12,0,0,90
512,Everton,0,Manager:Rafael Benítez,4-4-2,"stadium_clmn_attend:39,641", 01-Des-21,stadium_clmn_venue: Goodison Park,Premier League,2021-2022,England,1 - 4,1,4,8,0,2,2,4,31.3,464,269,168,62,6,16,8,8,50,15,41,23,14,9,53,17,8,18,16,3,0,7,2,8,3,0,90
512,Liverpool,1,Manager:Jürgen Klopp,4-3-3,"stadium_clmn_attend:39,641", 01-Des-21,stadium_clmn_venue: Goodison Park,Premier League,2021-2022,England,1 - 4,4,1,16,0,7,5,4,68.7,772,599,489,82,12,15,8,8,53,22,59,14,23,15,65,23,8,14,9,11,36,2,0,16,1,0,90
513,Leeds,0,Manager:Marcelo Bielsa,4-1-4-1,"stadium_clmn_attend:35,558", 30-Nov-21,stadium_clmn_venue: Elland Road,Premier League,2021-2022,England,1 - 0,1,0,15,0,3,3,9,61.9,678,474,378,80,9,18,4,18,22,12,57,10,11,23,56,41,18,18,12,7,43,7,0,15,2,0,90
513,Crystal Palace,1,Manager:Patrick Vieira,4-3-3,"stadium_clmn_attend:35,558", 30-Nov-21,stadium_clmn_venue: Elland Road,Premier League,2021-2022,England,1 - 0,0,1,9,0,1,4,4,38.1,522,286,199,70,5,26,18,4,69,9,43,10,11,21,84,25,4,17,13,4,25,15,0,15,0,0,90
514,Watford,0,Manager:Claudio Ranieri,4-1-4-1,"stadium_clmn_attend:20,388", 01-Des-21,stadium_clmn_venue: Vicarage Road,Premier League,2021-2022,England,1 - 2,1,2,14,0,6,4,4,49.8,614,399,276,69,10,14,8,9,57,29,46,43,20,10,53,19,9,9,15,6,0,6,0,18,3,0,90
514,Chelsea,1,Manager:Thomas Tuchel,3-4-2-1,"stadium_clmn_attend:20,388", 01-Des-21,stadium_clmn_venue: Vicarage Road,Premier League,2021-2022,England,1 - 2,2,1,8,1,4,3,1,50.2,641,422,304,72,5,11,9,8,82,34,54,20,43,12,60,20,8,40,15,0,0,8,0,16,5,0,90
